DEPTH,BIT,BVOL,CAL,CNCF,CVOL,DT,GR,PE,RD,RMSL,RS,SPBD,SPD,TTEN,ZCOR,ZDEN
1065.58,12.25,5.545,14.329,46.749,2.573,121.755,85.168,2.148,15.088,0.324,4.629,70.498,7.346,3060.159,0.04,2.226
1065.66,12.25,5.537,13.696,42.471,2.568,120.207,87.559,2.216,15.714,0.623,4.962,70.329,7.09,3043.952,0.009,2.225
1065.73,12.25,5.53,13.243,40.836,2.565,120.603,90.167,2.321,16.135,1.452,5.423,70.198,6.893,3023.957,0.006,2.227
1065.81,12.25,5.523,12.959,39.576,2.561,122.6,91.199,2.441,16.257,3.145,6.016,70.104,6.762,3006.718,0.025,2.251
1065.89,12.25,5.517,12.796,38.584,2.558,125.416,90.966,2.629,16.062,4.464,6.713,70.047,6.684,2998.248,0.084,2.291
1065.96,12.25,5.51,12.7,38.952,2.556,127.724,90.183,2.88,15.646,3.876,7.469,70.027,6.641,3001.271,0.146,2.334
1066.04,12.25,5.504,12.634,41.822,2.553,128.373,89.133,3.218,15.182,2.645,8.234,70.041,6.613,3013.088,0.133,2.352
1066.11,12.25,5.498,12.583,47.33,2.55,127.111,88.64,3.067,14.865,2.043,8.965,70.088,6.591,3026.356,0.126,2.36
1066.19,12.25,5.492,12.549,53.163,2.548,124.46,88.545,2.923,14.846,1.912,9.649,70.166,6.575,3032.891,0.105,2.353
1066.27,12.25,5.486,12.531,55.148,2.545,121.047,87.583,2.761,15.183,2.107,10.297,70.273,6.57,3029.513,0.058,2.349
1066.34,12.25,5.48,12.525,50.596,2.543,117.042,85.298,2.755,15.821,2.545,10.922,70.406,6.578,3020.567,0.01,2.361
1066.42,12.25,5.474,12.523,43.011,2.54,112.449,82.185,2.588,16.632,3.132,11.529,70.562,6.591,3014.671,0.057,2.386
1066.5,12.25,5.468,12.52,36.055,2.538,107.798,79.711,2.699,17.473,3.84,12.103,70.738,6.601,3018.266,0.058,2.398
1066.57,12.25,5.461,12.516,32.336,2.536,104.032,78.999,2.443,18.207,4.978,12.583,70.931,6.602,3030.507,0.092,2.401
1066.65,12.25,5.455,12.51,32.056,2.533,101.567,78.742,2.266,18.73,6.589,12.91,71.139,6.597,3045.334,0.021,2.39
1066.72,12.25,5.449,12.506,33.383,2.531,100.003,77.77,1.904,18.991,7.73,13.058,71.358,6.591,3057.369,0.058,2.383
1066.8,12.25,5.443,12.502,34.587,2.528,98.791,77.589,1.65,19.009,7.242,13.05,71.585,6.59,3065.43,0.055,2.371
1066.88,12.25,5.437,12.5,35.225,2.526,97.76,79.516,1.574,18.872,5.393,12.954,71.818,6.595,3072.177,0.039,2.359
1066.95,12.25,5.431,12.5,35.593,2.523,97.125,82.445,1.559,18.711,3.771,12.858,72.054,6.6,3079.858,0.045,2.348
1067.03,12.25,5.425,12.503,36.529,2.521,97.009,83.108,1.615,18.649,2.814,12.847,72.291,6.606,3086.34,0.004,2.344
1067.11,12.25,5.419,12.507,38.178,2.518,97.154,80.57,1.661,18.787,2.433,12.985,72.527,6.612,3087.265,0.034,2.342
1067.18,12.25,5.413,12.51,39.565,2.516,97.327,77.767,1.705,19.236,2.45,13.347,72.759,6.621,3079.766,0.015,2.342
1067.26,12.25,5.407,12.512,39.163,2.513,97.662,76.742,1.705,20.101,2.753,14.004,72.987,6.633,3064.745,-0.008,2.342
1067.33,12.25,5.401,12.51,35.659,2.511,98.372,77.416,1.69,21.363,3.229,14.962,73.208,6.648,3046.042,0.064,2.342
1067.41,12.25,5.395,12.507,30.557,2.508,99.479,78.043,1.702,22.822,3.748,16.101,73.421,6.662,3027.829,0.052,2.345
1067.49,12.25,5.389,12.503,26.536,2.506,100.888,77.833,1.69,24.112,4.281,17.174,73.625,6.674,3012.434,0.041,2.349
1067.56,12.25,5.383,12.501,25.273,2.504,102.451,76.916,1.738,24.816,4.672,17.876,73.819,6.684,3000.557,0.019,2.347
1067.64,12.25,5.377,12.5,26.573,2.501,103.972,75.557,1.73,24.655,4.857,17.974,74.003,6.694,2993.318,0.095,2.351
1067.71,12.25,5.371,12.5,28.569,2.499,105.201,73.853,1.803,23.62,4.631,17.408,74.175,6.706,2992.052,0.084,2.342
1067.79,12.25,5.365,12.5,29.039,2.496,105.869,72.218,1.582,21.981,3.736,16.329,74.335,6.723,2996.822,0.04,2.341
1067.87,12.25,5.359,12.506,27.935,2.494,105.858,72.612,1.553,20.174,2.683,15.032,74.484,6.749,3004.883,-0.005,2.338
1067.94,12.25,5.353,12.527,27.245,2.491,105.273,74.883,1.497,18.605,1.941,13.818,74.62,6.787,3010.691,0.051,2.321
1068.02,12.25,5.347,12.579,28.199,2.489,104.209,76.895,1.507,17.494,1.519,12.88,74.744,6.843,3010.04,0.107,2.298
1068.1,12.25,5.341,12.674,30.488,2.486,102.7,76.938,1.526,16.869,1.288,12.271,74.857,6.92,3004.948,0.002,2.28
1068.17,12.25,5.334,12.815,32.783,2.484,100.89,74.986,1.558,16.704,1.161,11.972,74.958,7.017,3002.738,0.009,2.289
1068.25,12.25,5.328,12.994,33.402,2.481,99.013,72.799,1.619,17.005,1.06,11.957,75.048,7.134,3010.888,0.12,2.305
1068.32,12.25,5.322,13.192,32.882,2.478,97.312,71.592,1.605,17.769,0.958,12.189,75.129,7.27,3030.109,0.11,2.295
1068.4,12.25,5.315,13.385,33.12,2.475,96.124,71.079,1.559,18.934,0.894,12.612,75.2,7.423,3052.296,0.009,2.278
1068.48,12.25,5.308,13.547,34.422,2.471,95.878,71.175,1.37,20.337,0.904,13.13,75.263,7.594,3065.462,-0.015,2.282
1068.55,12.25,5.301,13.665,36.935,2.468,96.914,72.279,1.295,21.764,1.003,13.638,75.32,7.774,3062.184,0.02,2.289
1068.63,12.25,5.294,13.737,39.678,2.464,99.087,74.943,1.325,23.023,1.107,14.054,75.371,7.949,3043.625,0.046,2.291
1068.71,12.25,5.286,13.774,42.417,2.461,101.581,77.327,1.303,24.017,1.043,14.33,75.417,8.103,3018.48,0.091,2.274
1068.78,12.25,5.279,13.792,45.608,2.457,103.517,77.536,1.303,24.776,0.86,14.458,75.46,8.222,2997.069,0.066,2.239
1068.86,12.25,5.272,13.805,48.411,2.453,104.854,75.703,1.331,25.409,0.739,14.448,75.502,8.304,2984.139,0.074,2.23
1068.93,12.25,5.264,13.82,48.971,2.449,106.193,73.158,1.373,26.025,0.695,14.322,75.543,8.356,2977.367,0.182,2.245
1069.01,12.25,5.257,13.838,47.213,2.445,107.77,72.224,1.38,26.678,0.681,14.099,75.585,8.39,2971.391,0.195,2.258
1069.09,12.25,5.25,13.858,46.159,2.442,109.146,73.074,1.342,27.363,0.688,13.794,75.629,8.414,2963.366,0.095,2.246
1069.16,12.25,5.242,13.883,45.894,2.438,109.761,75.174,1.213,28.046,0.711,13.435,75.675,8.434,2956.443,0.087,2.229
1069.24,12.25,5.235,13.923,44.923,2.434,109.616,76.799,1.192,28.698,0.758,13.074,75.724,8.445,2957.252,0.022,2.198
1069.32,12.25,5.227,13.99,41.662,2.43,109.229,76.918,1.128,29.309,0.819,12.777,75.778,8.44,2969.839,0.056,2.185
1069.39,12.25,5.22,14.089,37.276,2.426,108.834,76.095,1.192,29.881,0.824,12.621,75.835,8.417,2991.446,0.059,2.19
1069.47,12.25,5.212,14.211,34.852,2.422,108.005,75.426,1.207,30.448,0.751,12.668,75.896,8.381,3013.079,0.084,2.223
1069.54,12.25,5.204,14.327,34.611,2.418,106.327,75.91,1.253,31.064,0.636,12.921,75.96,8.339,3024.914,0.355,2.32
1069.62,12.25,5.196,14.409,35.485,2.413,104.013,76.426,1.286,31.795,0.508,13.276,76.028,8.292,3022.803,0.382,2.331
1069.7,12.25,5.188,14.455,36.366,2.409,101.719,76.124,1.286,32.68,0.405,13.562,76.097,8.228,3011.733,0.285,2.281
1069.77,12.25,5.18,14.493,35.941,2.404,100.039,75.422,1.263,33.686,0.355,13.609,76.168,8.128,3002.595,0.049,2.173
1069.85,12.25,5.172,14.569,34.004,2.4,99.182,74.83,1.132,34.732,0.354,13.333,76.24,7.97,3004.609,0.021,2.115
1069.92,12.25,5.164,14.72,31.68,2.395,99.068,74.87,1.077,35.674,0.398,12.767,76.31,7.744,3020.093,0.015,2.049
1070,12.25,5.155,14.955,30.284,2.391,99.568,74.747,1.117,36.338,0.474,12.019,76.379,7.454,3043.334,0.083,2.03
1070.08,12.25,5.147,15.248,31.198,2.385,100.563,73.413,1.247,36.549,0.541,11.23,76.444,7.116,3064.046,0.078,2.012
1070.15,12.25,5.138,15.55,35.979,2.38,101.962,71.051,1.41,36.207,0.584,10.507,76.506,6.748,3073.949,0.292,2.038
1070.23,12.25,5.129,15.818,42.383,2.374,103.704,68.653,1.546,35.327,0.633,9.893,76.563,6.369,3072.28,0.221,1.993
1070.31,12.25,5.119,16.034,45.525,2.368,105.661,67.298,1.514,34.059,0.662,9.385,76.614,5.996,3065.564,0.22,1.996
1070.38,12.25,5.109,16.211,44.477,2.362,107.569,66.98,1.504,32.659,0.572,8.991,76.661,5.646,3062.34,0.195,1.982
1070.46,12.25,5.099,16.378,42.106,2.355,109.326,67.557,1.591,31.433,0.416,8.752,76.701,5.343,3067.035,0.324,2.002
1070.53,12.25,5.088,16.558,41.921,2.349,111.279,68.321,1.612,30.654,0.308,8.701,76.736,5.107,3077.391,0.218,1.962
1070.61,12.25,5.078,16.746,42.727,2.341,113.824,69.197,1.614,30.427,0.259,8.821,76.767,4.948,3085.796,0.252,1.991
1070.69,12.25,5.067,16.902,41.814,2.334,116.731,70.382,1.671,30.685,0.238,9.04,76.794,4.862,3083.978,0.2,1.995
1070.76,12.25,5.056,16.976,40.39,2.327,118.999,71.378,1.78,31.235,0.224,9.259,76.818,4.834,3068.018,0.223,2.011
1070.84,12.25,5.045,16.93,40.648,2.319,119.693,72.149,1.806,31.871,0.213,9.393,76.841,4.841,3040.572,0.257,2.015
1070.92,12.25,5.034,16.766,41.794,2.312,118.682,72.507,1.906,32.469,0.211,9.389,76.864,4.863,3009.972,0.351,2.031
1070.99,12.25,5.023,16.528,41.086,2.304,116.544,72.624,1.777,32.979,0.222,9.229,76.888,4.884,2984.509,0.229,2.033
1071.07,12.25,5.012,16.28,37.723,2.297,114.017,72.978,1.697,33.354,0.244,8.92,76.916,4.9,2966.961,0.073,2.025
1071.14,12.25,5.002,16.081,34.694,2.291,111.574,73.893,1.589,33.549,0.266,8.497,76.947,4.911,2955.934,0.164,2.062
1071.22,12.25,4.992,15.96,35.373,2.284,109.677,75.182,1.557,33.5,0.278,8.022,76.984,4.917,2951.113,0.193,2.063
1071.3,12.25,4.982,15.912,39.272,2.278,108.796,76.16,1.545,33.14,0.282,7.574,77.028,4.918,2955.058,0.162,2.036
1071.37,12.25,4.973,15.913,41.577,2.272,109.206,76.52,1.559,32.515,0.284,7.233,77.079,4.912,2971.011,0.046,1.988
1071.45,12.25,4.963,15.941,40.649,2.266,111.062,76.823,1.568,31.739,0.285,7.053,77.139,4.897,2999.569,0.065,1.974
1071.52,12.25,4.953,15.981,38.356,2.26,114.525,77.079,1.669,30.962,0.289,7.036,77.206,4.876,3036.827,0.07,1.985
1071.6,12.25,4.943,16.006,36.581,2.253,119.497,76.365,1.624,30.3,0.283,7.13,77.282,4.851,3074.76,0.116,2.031
1071.68,12.25,4.933,15.976,36.275,2.247,125.063,74.955,1.646,29.819,0.251,7.251,77.365,4.83,3104.355,0.122,2.047
1071.75,12.25,4.923,15.857,36.143,2.241,129.613,74.16,1.575,29.542,0.209,7.318,77.456,4.819,3119.257,0.189,2.065
1071.83,12.25,4.914,15.649,35.3,2.235,131.756,74.673,1.561,29.473,0.179,7.295,77.554,4.819,3117.614,0.025,2.031
1071.91,12.25,4.904,15.391,33.743,2.229,131.501,75.146,1.457,29.604,0.168,7.195,77.659,4.83,3101.708,-0.013,2.037
1071.98,12.25,4.895,15.149,32.821,2.223,130.228,73.62,1.275,29.899,0.169,7.053,77.769,4.848,3076.868,0.043,2.053
1072.06,12.25,4.886,14.995,32.918,2.218,129.043,69.564,1.167,30.266,0.181,6.897,77.884,4.867,3049.875,-0.007,2.037
1072.13,12.25,4.878,14.969,33.491,2.213,127.792,65.415,1.191,30.568,0.206,6.741,78.004,4.883,3027.737,-0.041,2.031
1072.21,12.25,4.869,15.063,34.169,2.208,125.798,63.388,1.343,30.681,0.255,6.581,78.128,4.89,3015.017,-0.01,2.044
1072.29,12.25,4.86,15.232,33.899,2.202,123.126,62.919,1.51,30.54,0.328,6.409,78.256,4.889,3011.982,0.277,2.097
1072.36,12.25,4.851,15.412,33.797,2.197,120.767,62.755,1.512,30.163,0.387,6.216,78.389,4.883,3014.974,0.178,2.033
1072.44,12.25,4.842,15.558,35.379,2.191,119.802,61.955,1.41,29.642,0.391,6.016,78.526,4.876,3018.426,0.09,1.991
1072.52,12.25,4.833,15.641,38.918,2.186,120.406,61.605,1.368,29.119,0.359,5.833,78.667,4.873,3017.623,-0.015,1.961
1072.59,12.25,4.823,15.646,42.428,2.18,121.777,63.04,1.411,28.751,0.32,5.7,78.813,4.875,3011.052,0.18,2.025
1072.67,12.25,4.814,15.555,43.425,2.174,123.016,66.093,1.549,28.684,0.274,5.633,78.964,4.881,3000.979,0.236,2.052
1072.74,12.25,4.804,15.341,42.345,2.168,123.601,69.39,1.835,29,0.227,5.62,79.121,4.886,2992.566,0.24,2.073
1072.82,12.25,4.795,14.997,40.477,2.163,123.291,72.499,2.019,29.692,0.193,5.628,79.283,4.885,2990.672,0.291,2.085
1072.9,12.25,4.787,14.545,39.923,2.158,122.086,75.988,2.054,30.631,0.179,5.611,79.45,4.878,2997.28,0.287,2.09
1072.97,12.25,4.778,14.052,40.565,2.153,120.263,79.697,1.875,31.571,0.191,5.545,79.621,4.864,3011.481,0.092,2.079
1073.05,12.25,4.771,13.609,40.093,2.149,118.188,82.048,1.77,32.205,0.238,5.433,79.795,4.845,3030.615,0.06,2.099
1073.13,12.25,4.764,13.3,37.656,2.145,116.113,81.276,1.58,32.34,0.339,5.306,79.971,4.824,3050.684,0.076,2.112
1073.2,12.25,4.757,13.169,34.361,2.142,114.174,77.97,1.512,31.917,0.478,5.195,80.145,4.807,3067.361,0.056,2.094
1073.28,12.25,4.75,13.211,31.612,2.139,112.582,73.795,1.248,31.009,0.557,5.125,80.316,4.795,3077.706,-0.027,2.044
1073.35,12.25,4.743,13.389,28.813,2.136,111.824,69.849,1.25,29.764,0.549,5.097,80.48,4.789,3080.431,0.002,2.02
1073.43,12.25,4.737,13.659,25.882,2.132,112.289,66.099,1.241,28.34,0.53,5.1,80.635,4.789,3075.287,0.009,2.029
1073.51,12.25,4.729,13.989,24.118,2.129,113.712,62.476,1.298,26.875,0.504,5.116,80.775,4.793,3063.284,0.097,2.08
1073.58,12.25,4.722,14.361,24.825,2.125,115.337,59.644,1.343,25.464,0.467,5.128,80.897,4.797,3046.149,0.24,2.13
1073.66,12.25,4.714,14.752,28.57,2.12,116.722,58.032,1.337,24.204,0.439,5.132,80.998,4.803,3026.182,0.224,2.145
1073.73,12.25,4.705,15.127,34.469,2.116,118.058,56.832,1.348,23.154,0.427,5.129,81.073,4.807,3008.017,0.158,2.14
1073.81,12.25,4.697,15.447,39.028,2.11,119.574,55.077,1.315,22.371,0.431,5.115,81.119,4.81,2998.001,0.111,2.137
1073.89,12.25,4.687,15.666,38.265,2.105,121.005,53.679,1.294,21.88,0.442,5.082,81.134,4.808,3000.404,0.123,2.128
1073.96,12.25,4.678,15.754,35.215,2.099,121.849,53.854,1.257,21.648,0.435,5.032,81.113,4.804,3014.81,0.148,2.108
1074.04,12.25,4.668,15.706,33.499,2.093,122.075,55.564,1.22,21.586,0.405,4.973,81.057,4.8,3035.75,0.208,2.076
1074.12,12.25,4.659,15.532,33.591,2.087,122.165,57.605,1.286,21.577,0.382,4.924,80.964,4.797,3055.396,0.15,2.018
1074.19,12.25,4.649,15.263,36.107,2.081,122.459,58.386,1.47,21.502,0.384,4.898,80.833,4.799,3068.526,0.161,1.967
1074.27,12.25,4.64,14.937,40.441,2.076,122.673,58.631,1.761,21.264,0.404,4.901,80.666,4.802,3075.001,0.238,1.947
1074.34,12.25,4.632,14.599,43.617,2.071,122.192,59.926,2.072,20.815,0.419,4.924,80.462,4.803,3077.896,0.251,1.948
1074.42,12.25,4.624,14.281,43.733,2.066,120.797,62.555,2.296,20.183,0.422,4.949,80.225,4.802,3080.26,0.276,1.99
1074.5,12.25,4.616,13.995,41.474,2.062,118.872,65.384,2.206,19.461,0.425,4.962,79.957,4.799,3083.064,0.322,2.035
1074.57,12.25,4.608,13.739,37.442,2.058,117.059,67.005,2.082,18.765,0.44,4.952,79.659,4.797,3084.765,0.272,2.044
1074.65,12.25,4.601,13.511,34.103,2.054,115.842,66.833,1.819,18.199,0.448,4.924,79.335,4.798,3082.698,0.125,2.008
1074.73,12.25,4.594,13.321,33.356,2.051,115.516,66.088,1.666,17.799,0.43,4.887,78.987,4.805,3075.413,0.01,1.979
1074.8,12.25,4.587,13.182,34.15,2.047,116.382,66.336,1.428,17.54,0.407,4.849,78.618,4.817,3063.027,-0.026,1.974
1074.88,12.25,4.58,13.103,34.506,2.044,118.714,67.775,1.365,17.396,0.408,4.814,78.229,4.834,3046.504,-0.025,2
1074.95,12.25,4.574,13.081,33.38,2.041,122.439,70.18,1.375,17.419,0.433,4.787,77.823,4.853,3027.638,0.118,2.051
1075.03,12.25,4.567,13.087,31.955,2.038,126.824,72.775,1.646,17.751,0.467,4.783,77.399,4.874,3009.089,0.217,2.062
1075.11,12.25,4.56,13.079,32.368,2.035,130.605,75.437,1.836,18.539,0.469,4.828,76.959,4.891,2994.414,0.202,2.047
1075.18,12.25,4.554,13.021,35.235,2.032,132.589,79.526,1.931,19.831,0.431,4.94,76.501,4.901,2988.214,0.174,2.05
1075.26,12.25,4.547,12.906,38.595,2.029,132.305,85.781,1.803,21.538,0.4,5.131,76.023,4.9,2993.502,0.182,2.095
1075.33,12.25,4.541,12.755,39.748,2.026,130.076,92.345,1.649,23.482,0.413,5.428,75.524,4.89,3008.75,0.167,2.158
1075.41,12.25,4.535,12.602,38.572,2.024,126.509,96.063,1.603,25.416,0.503,5.91,75.001,4.876,3027.154,0.13,2.177
1075.49,12.25,4.528,12.476,35.876,2.021,122.039,93.549,1.573,27.012,0.735,6.731,74.452,4.865,3039.998,0.086,2.165
1075.56,12.25,4.522,12.39,32.878,2.019,117.062,84.797,1.453,27.919,1.259,8.001,73.872,4.863,3043.274,0.046,2.14
1075.64,12.25,4.516,12.344,30.736,2.016,112.258,73.927,1.333,27.88,1.724,9.674,73.26,4.87,3040.062,-0.006,2.133
1075.72,12.25,4.511,12.327,30.4,2.014,108.434,65.005,1.196,26.819,1.268,11.482,72.613,4.878,3036.995,0.036,2.16
1075.79,12.25,4.505,12.334,31.964,2.012,106.151,59.434,1.139,24.867,0.801,13.013,71.928,4.883,3039.182,0.047,2.173
1075.87,12.25,4.499,12.38,35.01,2.009,105.613,56.39,1.216,22.346,0.588,13.875,71.204,4.881,3048.646,0.075,2.167
1075.94,12.25,4.493,12.494,38.397,2.007,106.846,55.155,1.354,19.684,0.514,13.883,70.442,4.872,3064.774,0.015,2.119
1076.02,12.25,4.487,12.705,40.233,2.004,109.726,55.446,1.563,17.282,0.494,13.121,69.643,4.858,3084.414,-0.021,2.074
1076.1,12.25,4.481,13.018,40.484,2.002,113.69,58.285,1.67,15.398,0.487,11.893,68.808,4.842,3103.291,-0.032,2.027
1076.17,12.25,4.474,13.396,39.342,1.999,117.697,63.684,1.851,14.108,0.471,10.58,67.942,4.828,3117.279,0.024,2.046
1076.25,12.25,4.467,13.747,37.559,1.996,120.812,70.794,1.993,13.378,0.464,9.493,67.048,4.819,3122.091,0.081,2.109
1076.33,12.25,4.46,13.963,36.258,1.992,122.823,79.26,2.226,13.148,0.464,8.748,66.132,4.816,3114.542,0.119,2.176
1076.4,12.25,4.452,13.974,36.687,1.988,124.07,88.568,2.535,13.345,0.416,8.321,65.202,4.824,3094.626,0.261,2.245
1076.48,12.25,4.445,13.782,38.981,1.984,124.745,99.228,2.935,13.84,0.316,8.138,64.265,4.839,3067.34,0.155,2.25
1076.55,12.25,4.438,13.457,41.987,1.98,124.61,109.964,3.108,14.409,0.239,8.118,63.329,4.857,3042.26,0.095,2.266
1076.63,12.25,4.431,13.105,44.246,1.977,123.286,117.517,2.664,14.798,0.217,8.179,62.402,4.87,3029.165,-0.035,2.254
1076.71,12.25,4.424,12.815,44.159,1.974,120.72,120.169,2.168,14.804,0.258,8.25,61.492,4.871,3032.395,-0.014,2.289
1076.78,12.25,4.418,12.626,43.646,1.971,117.43,118.941,1.655,14.349,0.427,8.274,60.607,4.857,3048.6,0.009,2.3
1076.86,12.25,4.411,12.525,43.983,1.968,114.293,116.506,1.659,13.487,1.012,8.209,59.756,4.836,3069.44,0.107,2.31
1076.94,12.25,4.405,12.48,44.683,1.966,112.118,114.624,1.752,12.373,2.607,8.038,58.944,4.814,3085.422,0.081,2.277
1077.01,12.25,4.399,12.46,44.712,1.963,111.215,112.766,1.909,11.235,2.705,7.779,58.177,4.801,3088.784,0.078,2.241
1077.09,12.25,4.393,12.466,43.544,1.961,111.26,110.522,2.058,10.282,1.873,7.482,57.46,4.801,3076.265,0.071,2.211
1077.16,12.25,4.387,12.505,43.374,1.959,111.529,109.537,2.215,9.638,1.46,7.224,56.796,4.813,3051.147,0.029,2.192
1077.24,12.25,4.381,12.573,46.251,1.956,111.465,110.489,2.301,9.34,1.234,7.079,56.188,4.83,3021.965,0.151,2.211
1077.32,12.25,4.375,12.659,52.614,1.954,111.15,111.915,2.261,9.359,1.206,7.105,55.636,4.844,2997.937,0.116,2.231
1077.39,12.25,4.369,12.745,58.487,1.951,111.098,112.517,2.13,9.663,1.433,7.33,55.142,4.85,2984.643,0.079,2.251
1077.47,12.25,4.363,12.821,58.666,1.948,111.742,112.252,1.964,10.218,2.122,7.744,54.703,4.847,2982.136,0.061,2.263
1077.54,12.25,4.356,12.882,53.398,1.946,113.085,111.864,1.901,10.943,3.552,8.295,54.318,4.839,2986.427,0.097,2.268
1077.62,12.25,4.35,12.929,47.679,1.943,114.643,112.878,1.812,11.732,5.753,8.901,53.985,4.831,2992.963,-0.069,2.219
1077.7,12.25,4.344,12.968,44.776,1.94,115.591,115.13,1.93,12.479,7.614,9.473,53.7,4.824,2998.575,-0.05,2.232
1077.77,12.25,4.337,12.998,43.531,1.937,115.299,116.806,2.112,13.103,6.124,9.943,53.461,4.821,3001.681,0.004,2.248
1077.85,12.25,4.33,13.018,41.354,1.934,113.925,116.896,2.257,13.545,3.362,10.268,53.263,4.819,3002.225,0.193,2.304
1077.93,12.25,4.324,13.026,38.505,1.931,112.262,114.944,2.384,13.802,1.887,10.438,53.104,4.818,3000.932,0.233,2.307
1078,12.25,4.317,13.022,38.004,1.928,110.986,111.554,2.371,13.884,1.355,10.466,52.982,4.818,2998.341,0.068,2.285
1078.08,12.25,4.311,13.011,41.136,1.925,110.258,108.232,2.415,13.819,1.307,10.383,52.892,4.819,2995.481,0.095,2.304
1078.15,12.25,4.304,12.999,46.663,1.922,110.073,106.354,2.398,13.638,1.657,10.223,52.834,4.82,2994.939,0.229,2.326
1078.23,12.25,4.298,12.994,51.52,1.919,110.617,106.29,2.418,13.38,2.495,10.026,52.805,4.819,2999.158,0.113,2.271
1078.31,12.25,4.291,12.999,53.779,1.916,112.109,107.284,2.334,13.088,3.288,9.832,52.806,4.818,3007.861,-0.057,2.201
1078.38,12.25,4.285,13.01,54.288,1.913,114.307,107.912,2.368,12.806,3.226,9.67,52.836,4.816,3018.718,-0.022,2.143
1078.46,12.25,4.278,13.018,54.018,1.91,116.458,107.588,2.422,12.565,2.974,9.542,52.895,4.814,3030.092,-0.013,2.16
1078.54,12.25,4.272,13.016,52.351,1.907,118.018,107.986,2.382,12.362,2.696,9.434,52.984,4.813,3042.291,0.141,2.176
1078.61,12.25,4.265,13.003,50.216,1.904,119.143,110.729,2.375,12.179,2.05,9.326,53.105,4.81,3056.521,0.234,2.204
1078.69,12.25,4.259,12.982,50.34,1.901,120.123,114.918,2.23,12.009,1.378,9.217,53.26,4.805,3071.822,-0.033,2.204
1078.76,12.25,4.252,12.955,53.515,1.898,120.713,117.808,2.17,11.862,1.061,9.123,53.45,4.802,3084.221,-0.033,2.211
1078.84,12.25,4.246,12.927,56.768,1.896,120.466,117.939,2.041,11.759,1.051,9.066,53.678,4.804,3089.196,-0.018,2.202
1078.92,12.25,4.239,12.898,56.704,1.893,119.451,116.618,2.081,11.713,1.325,9.068,53.945,4.813,3085.296,0.001,2.213
1078.99,12.25,4.233,12.868,53.33,1.89,118.45,115.894,2.003,11.704,1.841,9.124,54.252,4.827,3074.942,0.139,2.25
1079.07,12.25,4.226,12.837,49.119,1.887,118.33,116.785,2.012,11.663,2.084,9.178,54.601,4.84,3062.765,0.112,2.259
1079.14,12.25,4.22,12.808,45.784,1.884,119.137,117.448,1.943,11.501,1.851,9.147,54.991,4.85,3052.47,0.149,2.275
1079.22,12.25,4.214,12.784,43.869,1.881,120.143,115.855,1.813,11.159,1.664,8.969,55.421,4.855,3044.525,0.142,2.252
1079.3,12.25,4.207,12.769,44.142,1.879,120.709,111.933,1.658,10.645,1.698,8.638,55.891,4.86,3036.714,0.095,2.231
1079.37,12.25,4.201,12.766,46.3,1.876,120.628,107.899,1.561,10.042,2,8.208,56.397,4.868,3027.354,-0.027,2.206
1079.45,12.25,4.195,12.772,48.541,1.873,119.967,106.281,1.781,9.463,2.11,7.773,56.935,4.879,3017.017,-0.016,2.205
1079.53,12.25,4.188,12.783,49.025,1.871,118.978,107.211,2.053,9.002,1.648,7.422,57.502,4.891,3007.553,0.206,2.214
1079.6,12.25,4.182,12.798,48.257,1.868,117.927,109.598,2.246,8.712,1.107,7.214,58.09,4.901,3001.077,0.219,2.176
1079.68,12.25,4.176,12.816,48.094,1.865,116.778,111.343,2.215,8.61,0.816,7.166,58.694,4.906,3000.061,-0.033,2.14
1079.75,12.25,4.169,12.834,48.902,1.862,115.169,112.259,1.961,8.685,0.754,7.252,59.306,4.903,3006.061,0.059,2.18
1079.83,12.25,4.163,12.851,48.919,1.86,112.756,112.821,1.834,8.921,0.865,7.423,59.92,4.894,3019.212,0.123,2.209
1079.91,12.25,4.157,12.867,46.533,1.857,109.639,112.033,1.727,9.286,1.133,7.632,60.526,4.878,3038.369,0.132,2.233
1079.98,12.25,4.15,12.882,42.039,1.854,106.545,108.131,1.56,9.716,1.405,7.817,61.117,4.86,3059.674,0.113,2.24
1080.06,12.25,4.144,12.897,37.338,1.851,104.272,100.588,1.38,10.103,1.568,7.916,61.686,4.844,3076.627,0.094,2.243
1080.14,12.25,4.138,12.915,34.453,1.848,103.073,90.702,1.275,10.338,1.777,7.888,62.227,4.835,3082.904,0.085,2.239
1080.21,12.25,4.131,12.945,35.041,1.845,102.75,79.659,1.266,10.342,1.993,7.732,62.732,4.837,3075.869,0.034,2.233
1080.29,12.25,4.125,12.993,39.634,1.843,103.35,70.19,1.309,10.099,1.708,7.48,63.197,4.848,3057.914,0.034,2.215
1080.36,12.25,4.118,13.065,46.087,1.84,105.493,64.268,1.265,9.643,1.103,7.169,63.618,4.864,3035.851,0.019,2.192
1080.44,12.25,4.112,13.155,49.566,1.837,109.568,61.967,1.247,9.056,0.759,6.834,63.993,4.877,3018.472,0.038,2.169
1080.52,12.25,4.105,13.249,48.274,1.833,114.899,62.369,1.163,8.431,0.625,6.5,64.32,4.881,3012.678,0.092,2.146
1080.59,12.25,4.098,13.324,45.528,1.83,120.002,63.951,1.31,7.862,0.582,6.188,64.601,4.873,3021.068,0.159,2.111
